#Counterrotaton_binning_version_1
2700
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	307	307	307	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	307	307	307
	307	307	307	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	294	294	307	307	307	307	307	293	293	293
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	294	294	294	307	307	307
	307	293	293	293	293	293	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	294	294
	294	294	307	307	307	293	293	293	293	273
	273	273	273	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	294	294	294	294	264	264	274	274
	274	293	293	273	273	273	273	273	271	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	272	272	294	294	294
	264	264	264	274	274	274	265	273	273	273
	273	271	271	271	271	291	291	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	272
	272	272	272	264	264	264	264	274	274	265
	265	265	273	273	273	271	271	271	271	291
	291	0	291	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	272	272	272	272	249	249	249	264
	262	262	262	265	265	265	246	263	263	271
	271	271	271	291	291	291	291	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	235	272	272	228
	249	249	249	249	262	262	262	237	265	246
	246	263	263	263	271	271	270	270	291	291
	291	291	281	300	300	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	235
	235	235	228	228	228	249	249	223	224	224
	237	237	237	246	246	263	263	248	260	260
	270	270	270	291	281	281	281	300	300	300
	300	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	235	235	235	235	228	228	228	188
	223	223	224	224	218	237	221	221	230	230
	248	248	260	260	270	270	269	281	281	281
	281	300	300	300	300	300	299	299	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	235	235	235	173
	173	173	188	188	188	223	224	224	218	218
	221	221	230	230	248	248	260	260	269	269
	269	281	281	281	285	300	300	300	300	299
	299	299	299	299	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	103	103	173	173	173	134	188	188	170
	170	174	174	189	189	217	217	225	225	236
	236	250	250	269	269	266	281	285	285	285
	300	300	299	299	299	299	299	311	311	311
	311	0	0	0	0	0	0	0	0	0
	0	0	0	0	103	103	103	103	173	134
	134	134	136	170	170	174	174	189	189	217
	217	225	225	236	236	250	250	250	266	266
	266	285	285	285	285	299	299	299	299	299
	311	311	311	311	320	320	320	0	0	0
	0	0	0	0	0	0	0	0	103	103
	103	103	98	98	134	136	136	136	129	129
	135	154	154	186	186	198	198	214	229	229
	245	245	266	266	266	267	267	283	283	283
	299	299	299	311	311	311	311	311	320	320
	320	320	320	320	0	0	0	0	0	0
	0	101	101	97	97	98	98	98	86	86
	85	85	129	135	135	154	167	167	186	198
	214	214	229	231	245	245	247	266	267	267
	267	283	283	283	295	295	299	311	311	311
	311	320	320	320	320	320	320	320	0	0
	0	0	0	0	0	101	101	97	97	97
	98	98	86	86	79	85	78	80	81	84
	131	145	157	171	183	197	213	231	231	247
	247	256	256	267	267	283	283	295	295	295
	295	311	311	311	311	320	320	320	320	320
	320	0	0	0	0	0	0	0	101	101
	101	97	97	97	83	83	77	77	79	79
	78	80	81	84	131	145	157	171	183	197
	213	213	226	226	247	256	256	256	268	282
	282	295	295	295	295	311	311	311	311	320
	320	320	320	320	320	0	0	0	0	0
	0	101	101	101	101	87	87	87	83	83
	77	77	63	63	64	64	38	65	67	130
	146	160	160	175	202	202	226	234	234	251
	251	268	268	282	282	282	295	298	298	298
	314	314	314	320	320	320	320	320	0	0
	0	0	0	0	0	95	95	95	95	87
	87	87	76	76	66	66	52	63	44	44
	38	36	35	39	133	151	165	175	185	199
	216	227	234	251	251	268	268	282	282	282
	298	298	298	298	314	314	314	314	320	320
	320	320	0	0	0	0	0	0	95	95
	95	95	95	87	87	76	76	76	66	66
	52	52	37	37	29	30	22	19	20	137
	153	169	185	199	216	227	227	244	244	261
	261	280	280	280	298	298	298	298	314	314
	314	314	314	320	320	0	0	0	0	0
	0	0	96	95	95	95	95	82	82	75
	75	75	62	62	47	47	33	33	29	21
	14	8	7	9	147	163	176	192	192	220
	220	244	242	261	261	280	280	280	296	296
	296	306	306	314	314	314	318	318	318	0
	0	0	0	0	0	0	0	96	96	96
	82	82	82	82	75	75	62	62	46	47
	31	31	27	17	10	5	3	4	138	155
	172	190	200	219	219	242	242	259	259	278
	278	278	296	296	296	306	306	306	318	318
	318	318	318	0	0	0	0	0	0	0
	96	96	96	96	82	82	82	73	73	73
	60	60	46	46	32	32	27	18	13	6
	2	1	132	152	168	184	200	215	215	239
	239	259	259	278	278	278	296	296	296	306
	306	306	318	318	318	318	318	0	0	0
	0	0	0	96	96	96	96	96	88	88
	88	73	73	73	60	60	48	48	34	34
	23	23	15	12	11	16	128	148	164	181
	196	210	210	239	238	257	257	279	279	279
	297	297	297	306	306	306	318	318	318	318
	0	0	0	0	0	0	0	100	100	96
	96	88	88	88	88	74	74	74	61	61
	48	49	40	40	28	28	25	24	26	58
	126	143	161	179	196	207	207	238	238	257
	257	279	279	279	297	297	297	297	308	308
	318	318	318	318	0	0	0	0	0	0
	100	100	100	100	100	88	88	88	88	74
	74	72	61	61	49	49	45	45	41	41
	42	43	54	116	124	141	158	178	195	205
	205	240	240	258	258	0	279	287	287	297
	297	308	308	308	308	318	318	0	0	0
	0	0	0	0	100	100	100	100	100	90
	90	90	90	74	72	72	72	61	56	56
	53	45	50	51	42	55	59	117	123	142
	159	180	195	206	206	241	240	258	0	0
	287	287	287	287	297	308	308	308	308	308
	318	0	0	0	0	0	0	100	100	100
	100	100	100	90	90	90	90	89	89	72
	71	71	56	56	53	53	50	51	57	55
	111	111	125	144	162	182	182	209	209	241
	241	258	0	0	287	287	287	302	302	308
	308	308	308	308	0	0	0	0	0	0
	0	102	102	102	100	100	100	90	90	90
	90	89	89	89	71	71	70	70	68	68
	69	69	57	108	114	119	127	149	166	187
	201	212	232	232	252	252	0	284	284	284
	302	302	302	312	312	312	312	312	0	0
	0	0	0	0	102	102	102	102	102	102
	102	90	90	90	89	89	89	89	71	71
	70	70	68	68	69	94	94	108	114	119
	127	149	166	187	201	212	232	232	252	252
	277	284	284	284	302	302	302	312	312	312
	312	0	0	0	0	0	0	0	0	102
	102	102	102	102	102	99	99	99	99	89
	93	93	93	91	91	70	92	92	92	94
	109	112	112	122	140	140	177	194	194	222
	222	253	253	277	277	277	284	292	292	305
	305	305	312	312	312	0	0	0	0	0
	0	0	102	102	102	102	102	102	102	99
	99	99	99	93	93	93	93	91	91	91
	92	92	107	107	109	109	112	122	122	140
	177	177	211	211	222	253	253	277	277	277
	292	292	292	305	305	305	305	312	312	0
	0	0	0	0	0	0	102	102	102	102
	102	102	102	99	99	99	99	93	93	93
	93	91	91	104	104	104	107	107	115	115
	121	121	156	156	193	193	211	211	243	243
	276	276	290	290	290	292	292	305	305	305
	305	305	312	0	0	0	0	0	0	0
	0	0	102	102	102	102	99	99	99	99
	99	105	105	105	105	106	106	104	104	104
	110	110	115	115	121	121	156	156	193	193
	233	233	243	243	276	276	290	290	290	309
	309	309	315	315	315	315	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	99	99	99	99	105	105	105	105	105	106
	106	106	104	110	110	110	120	120	150	150
	191	191	208	208	233	233	275	275	275	276
	301	301	309	309	309	309	315	315	315	315
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	99	99	105	105
	105	105	105	106	106	106	113	113	110	110
	120	120	150	150	191	191	208	208	255	255
	255	275	275	301	301	301	309	309	309	315
	315	315	315	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	99	105	105	105	105	105	118	118	118	118
	113	113	113	120	120	120	150	203	203	191
	208	208	255	255	255	289	289	301	301	301
	301	313	313	313	315	315	315	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	105	118
	118	118	118	118	113	113	113	139	139	139
	203	203	203	254	254	254	286	286	286	289
	289	289	304	304	313	313	313	313	313	315
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	118	118	118	118	113	113
	139	139	139	204	204	203	203	254	254	254
	286	286	286	289	289	304	304	304	304	313
	313	313	313	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	118	113	113	139	139	139	204	204	204
	288	288	254	254	286	286	310	310	310	304
	304	304	304	313	313	313	313	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	139	139	139
	204	204	204	204	288	288	288	303	303	303
	310	310	310	310	304	304	319	319	319	319
	319	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	204	204	288	288	288
	288	303	303	303	310	310	310	310	316	316
	319	319	319	319	319	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	288	288	288	288	303	303	303	317	317
	317	316	316	316	319	319	319	319	319	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	303	303
	303	317	317	317	317	316	316	316	316	319
	319	319	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	317	317	317	317	317	316
	316	316	316	319	319	319	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	317
	317	317	317	316	316	316	316	316	319	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	317	316	316	316
	316	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	316	316	316	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0

